"isHiddenFraudulent";"poweredBy";"serverType";"contentType";"compromissionType";"contentLength";"ulrLenght"
"FALSE";"PHP";"Apache";"text";"phishing";2489;35
"FALSE";"PHP";"Apache";"text";"phishing";4653;35
"FALSE";"PHP";"Apache";"text";"phishing";3020;35
"FALSE";"PHP";"Apache";"text";"phishing";6164;35
"FALSE";"PHP";"Apache";"text";"phishing";2559;35
"FALSE";"PHP";"Apache";"text";"phishing";2791;35
"FALSE";"PHP";"Apache";"text";"phishing";5833;35
"FALSE";"PHP";"Apache";"text";"phishing";10193;35
"FALSE";"PHP";"Apache";"text";"phishing";5849;35
"FALSE";"PHP";"Apache";"text";"phishing";3243;35
"FALSE";"PHP";"Apache";"text";"phishing";5506;35
"FALSE";"PHP";"Apache";"text";"phishing";6661;35
"FALSE";"PHP";"Apache";"text";"phishing";7174;35
"FALSE";"PHP";"Apache";"text";"phishing";74791;40
"FALSE";"PHP";"Apache";"text";"phishing";7548;32
"FALSE";"PHP";"Apache";"text";"phishing";89744;35
"FALSE";"PHP";"Apache";"text";"phishing";3602;30
"FALSE";"PHP";"Apache";"text";"phishing";75597;40
"FALSE";"PHP";"Apache";"text";"phishing";93621;35
"FALSE";"PHP";"Apache";"text";"phishing";1959;30
"TRUE";"PHP";"Apache";"text";"phishing";0;124
"FALSE";"PHP";"Apache";"text";"phishing";16648;28
"FALSE";"PHP";"Apache";"text";"phishing";0;30
"FALSE";"PHP";"Apache";"text";"phishing";9507;29
"FALSE";"PHP";"Apache";"text";"phishing";178;29
"FALSE";"PHP";"Apache";"text";"phishing";34177;30
"FALSE";"PHP";"Apache";"text";"phishing";8625;30
"FALSE";"PHP";"Apache";"text";"phishing";17329;39
"FALSE";"PHP";"Apache";"text";"phishing";5442;37
"FALSE";"PHP";"Apache";"text";"phishing";7737;38
"FALSE";"PHP";"Apache";"text";"phishing";1684;36
"FALSE";"PHP";"Apache";"text";"phishing";11344;37
"TRUE";"PHP";"Apache";"text";"phishing";0;23
"FALSE";"PHP";"Apache";"text";"phishing";0;36
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;94
"FALSE";"PHP";"Apache";"text";"phishing";0;95
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;81
"FALSE";"PHP";"Apache";"text";"phishing";0;79
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;87
"FALSE";"PHP";"Apache";"text";"phishing";0;106
"FALSE";"PHP";"Apache";"text";"phishing";0;104
"FALSE";"PHP";"Apache";"text";"phishing";0;105
"FALSE";"PHP";"Apache";"text";"phishing";0;87
"FALSE";"PHP";"Apache";"text";"phishing";0;138
"FALSE";"PHP";"Apache";"text";"phishing";0;87
"FALSE";"PHP";"Apache";"text";"phishing";0;87
"FALSE";"PHP";"Apache";"text";"phishing";0;87
"FALSE";"PHP";"Apache";"text";"phishing";0;68
"FALSE";"PHP";"Apache";"text";"phishing";0;114
"FALSE";"PHP";"Apache";"text";"phishing";0;114
"FALSE";"PHP";"Apache";"text";"phishing";0;113
"FALSE";"PHP";"Apache";"text";"phishing";0;115
"FALSE";"PHP";"Apache";"text";"phishing";0;62
"FALSE";"PHP";"Apache";"text";"phishing";0;63
"FALSE";"PHP";"Apache";"text";"phishing";0;65
"FALSE";"PHP";"Apache";"text";"phishing";0;106
"FALSE";"PHP";"Apache";"text";"phishing";0;106
"FALSE";"PHP";"Apache";"text";"phishing";0;106
"FALSE";"PHP";"Apache";"text";"phishing";0;110
"FALSE";"PHP";"Apache";"text";"phishing";0;192
"FALSE";"PHP";"Apache";"text";"phishing";0;87
"FALSE";"PHP";"Apache";"text";"phishing";0;105
"FALSE";"PHP";"Apache";"text";"phishing";0;106
"FALSE";"PHP";"Apache";"text";"phishing";0;120
"FALSE";"PHP";"Apache";"text";"phishing";0;120
"FALSE";"PHP";"Apache";"text";"phishing";0;120
"FALSE";"PHP";"Apache";"text";"phishing";0;120
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;114
"FALSE";"PHP";"Apache";"text";"phishing";0;114
"FALSE";"PHP";"Apache";"text";"phishing";0;114
"FALSE";"PHP";"Apache";"text";"phishing";0;114
"FALSE";"PHP";"Apache";"text";"phishing";0;115
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;119
"FALSE";"PHP";"Apache";"text";"phishing";0;119
"FALSE";"PHP";"Apache";"text";"phishing";0;119
"FALSE";"PHP";"Apache";"text";"phishing";0;119
"FALSE";"PHP";"Apache";"text";"phishing";0;120
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;110
"FALSE";"PHP";"Apache";"text";"phishing";0;192
"FALSE";"PHP";"Apache";"text";"phishing";0;103
"FALSE";"PHP";"Apache";"text";"phishing";0;106
"FALSE";"PHP";"Apache";"text";"phishing";0;159
"FALSE";"PHP";"Apache";"text";"phishing";0;110
"FALSE";"PHP";"Apache";"text";"phishing";0;192
"FALSE";"PHP";"Apache";"text";"phishing";0;110
"FALSE";"PHP";"Apache";"text";"phishing";0;192
"FALSE";"PHP";"Apache";"text";"phishing";0;110
"FALSE";"PHP";"Apache";"text";"phishing";0;192
"FALSE";"PHP";"Apache";"text";"phishing";0;128
"FALSE";"PHP";"Apache";"text";"phishing";0;128
"FALSE";"PHP";"Apache";"text";"phishing";0;83
"FALSE";"PHP";"Apache";"text";"phishing";0;128
"FALSE";"PHP";"Apache";"text";"phishing";0;128
"FALSE";"PHP";"Apache";"text";"phishing";0;127
"FALSE";"PHP";"Apache";"text";"phishing";0;129
"TRUE";"PHP";"Apache";"text";"phishing";0;191
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";5868;27
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";8856;29
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";23775;23
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";5868;27
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";25468;27
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";7513;26
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";13262;54
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";12453;66
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";15432;48
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";16189;65
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";12886;76
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";14314;88
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";17934;59
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";14609;86
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";14389;69
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";14603;73
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";15060;68
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";13480;64
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";14500;109
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";7989;47
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";8401;69
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";8018;58
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";8208;64
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9855;44
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11733;43
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9311;43
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";8345;44
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9767;44
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";8026;44
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9902;44
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9659;44
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9167;43
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9734;44
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9083;43
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10697;43
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10118;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9920;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10624;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9986;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10111;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10168;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10342;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10124;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9743;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9855;50
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10244;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11400;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11464;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11098;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11351;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11589;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11535;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11327;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11774;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11384;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11505;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11252;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11369;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11733;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9462;52
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9476;52
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9603;52
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9722;52
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10134;52
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9938;52
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9872;52
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9911;52
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";8554;55
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";8495;55
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9929;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10004;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9931;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10019;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10164;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9917;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9922;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10193;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9895;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10162;63
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";8178;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10041;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10242;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10042;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10583;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10203;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10205;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10098;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10526;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";11258;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10204;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10054;60
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9794;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9815;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10608;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10715;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10822;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10522;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10788;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10993;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";10177;42
"FALSE";"ASP.NET";"Microsoft";"text";"phishing";9659;42
"TRUE";"ASP.NET";"Microsoft";"text";"phishing";5873;32
"TRUE";"PHP";"Apache";"text";"phishing";311;32
"FALSE";"PHP";"Apache";"text";"phishing";14019;33
"FALSE";"PHP";"Apache";"text";"phishing";18760;38
"FALSE";"PHP";"Apache";"text";"phishing";16482;40
"FALSE";"PHP";"Apache";"text";"phishing";13995;37
"FALSE";"PHP";"Apache";"text";"phishing";14019;33
"FALSE";"PHP";"Apache";"text";"phishing";19300;35
"FALSE";"PHP";"Apache";"text";"phishing";15912;36
"FALSE";"PHP";"Apache";"text";"phishing";20840;38
"FALSE";"PHP";"Apache";"text";"phishing";15567;36
"FALSE";"PHP";"Apache";"text";"phishing";14275;35
"FALSE";"PHP";"Apache";"text";"phishing";17242;36
"FALSE";"PHP";"Apache";"text";"phishing";20611;34
"FALSE";"PHP";"Apache";"text";"phishing";18298;37
"FALSE";"PHP";"Apache";"text";"phishing";21110;38
"FALSE";"PHP";"Apache";"text";"phishing";13730;36
"FALSE";"PHP";"Apache";"text";"phishing";15326;40
"FALSE";"PHP";"Apache";"text";"phishing";11683;47
"FALSE";"PHP";"Apache";"text";"phishing";15598;39
"FALSE";"PHP";"Apache";"text";"phishing";15598;38
"FALSE";"PHP";"Apache";"text";"phishing";15598;39
"FALSE";"PHP";"Apache";"text";"phishing";15598;39
"FALSE";"PHP";"Apache";"text";"phishing";15598;39
"FALSE";"PHP";"Apache";"text";"phishing";35674;37
"FALSE";"PHP";"Apache";"text";"phishing";20854;38
"FALSE";"PHP";"Apache";"text";"phishing";17922;42
"FALSE";"PHP";"Apache";"text";"phishing";26365;39
"FALSE";"PHP";"Apache";"text";"phishing";19556;39
"FALSE";"PHP";"Apache";"text";"phishing";17198;39
"FALSE";"PHP";"Apache";"text";"phishing";18172;38
"FALSE";"PHP";"Apache";"text";"phishing";16574;43
"FALSE";"PHP";"Apache";"text";"phishing";16605;45
"FALSE";"PHP";"Apache";"text";"phishing";16522;45
"FALSE";"PHP";"Apache";"text";"phishing";16117;38
"FALSE";"PHP";"Apache";"text";"phishing";16102;41
"FALSE";"PHP";"Apache";"text";"phishing";15923;37
"FALSE";"PHP";"Apache";"text";"phishing";16439;42
"FALSE";"PHP";"Apache";"text";"phishing";15986;46
"FALSE";"PHP";"Apache";"text";"phishing";17266;38
"FALSE";"PHP";"Apache";"text";"phishing";18380;37
"FALSE";"PHP";"Apache";"text";"phishing";16363;35
"FALSE";"PHP";"Apache";"text";"phishing";16066;41
"FALSE";"PHP";"Apache";"text";"phishing";17202;37
"FALSE";"PHP";"Apache";"text";"phishing";16004;45
"FALSE";"PHP";"Apache";"text";"phishing";15902;46
"FALSE";"PHP";"Apache";"text";"phishing";17140;41
"FALSE";"PHP";"Apache";"text";"phishing";15780;40
"FALSE";"PHP";"Apache";"text";"phishing";15462;36
"FALSE";"PHP";"Apache";"text";"phishing";17341;39
"FALSE";"PHP";"Apache";"text";"phishing";15840;40
"FALSE";"PHP";"Apache";"text";"phishing";15882;48
"FALSE";"PHP";"Apache";"text";"phishing";15913;36
"FALSE";"PHP";"Apache";"text";"phishing";17637;40
"FALSE";"PHP";"Apache";"text";"phishing";17579;37
"FALSE";"PHP";"Apache";"text";"phishing";17746;40
"FALSE";"PHP";"Apache";"text";"phishing";17221;40
"FALSE";"PHP";"Apache";"text";"phishing";17717;42
"FALSE";"PHP";"Apache";"text";"phishing";23778;45
"FALSE";"PHP";"Apache";"text";"phishing";15829;41
"FALSE";"PHP";"Apache";"text";"phishing";15736;42
"FALSE";"PHP";"Apache";"text";"phishing";15845;44
"FALSE";"PHP";"Apache";"text";"phishing";28667;46
"FALSE";"PHP";"Apache";"text";"phishing";26921;44
"FALSE";"PHP";"Apache";"text";"phishing";27046;45
"FALSE";"PHP";"Apache";"text";"phishing";20413;43
"FALSE";"PHP";"Apache";"text";"phishing";19814;41
"FALSE";"PHP";"Apache";"text";"phishing";25720;45
"FALSE";"PHP";"Apache";"text";"phishing";21211;43
"FALSE";"PHP";"Apache";"text";"phishing";17689;35
"FALSE";"PHP";"Apache";"text";"phishing";17904;35
"FALSE";"PHP";"Apache";"text";"phishing";17423;35
"FALSE";"PHP";"Apache";"text";"phishing";19261;35
"FALSE";"PHP";"Apache";"text";"phishing";19481;35
"FALSE";"PHP";"Apache";"text";"phishing";11512;53
"FALSE";"PHP";"Apache";"text";"phishing";13256;44
"FALSE";"PHP";"Apache";"text";"phishing";14850;42
"FALSE";"PHP";"Apache";"text";"phishing";11535;40
"FALSE";"PHP";"Apache";"text";"phishing";12133;46
"FALSE";"PHP";"Apache";"text";"phishing";11942;40
"FALSE";"PHP";"Apache";"text";"phishing";14224;39
"FALSE";"PHP";"Apache";"text";"phishing";11289;42
"FALSE";"PHP";"Apache";"text";"phishing";12601;36
"FALSE";"PHP";"Apache";"text";"phishing";13458;41
"FALSE";"PHP";"Apache";"text";"phishing";13167;50
"FALSE";"PHP";"Apache";"text";"phishing";14773;45
"FALSE";"PHP";"Apache";"text";"phishing";11535;46
"FALSE";"PHP";"Apache";"text";"phishing";12095;52
"FALSE";"PHP";"Apache";"text";"phishing";12016;46
"FALSE";"PHP";"Apache";"text";"phishing";14428;45
"FALSE";"PHP";"Apache";"text";"phishing";11281;48
"FALSE";"PHP";"Apache";"text";"phishing";12465;42
"FALSE";"PHP";"Apache";"text";"phishing";12591;47
"TRUE";"PHP";"Apache";"text";"phishing";153;52
"FALSE";"PHP";"Apache";"text";"phishing";0;37
"TRUE";"PHP";"Apache";"text";"phishing";0;103
"FALSE";"PHP";"Apache";"text";"phishing";0;37
"TRUE";"PHP";"Apache";"text";"phishing";0;45
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;31
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;37
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;29
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;27
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;26
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;38
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;38
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;31
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;35
"FALSE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;37
"TRUE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;40
"FALSE";"PHP";"GSE";"text";"phishing";1;41
"FALSE";"PHP";"GSE";"text";"phishing";1;43
"FALSE";"PHP";"GSE";"text";"phishing";1;42
"FALSE";"PHP";"GSE";"text";"phishing";1;44
"FALSE";"PHP";"GSE";"text";"phishing";1;44
"FALSE";"PHP";"GSE";"text";"phishing";1;54
"FALSE";"PHP";"GSE";"text";"phishing";1;46
"FALSE";"PHP";"GSE";"text";"phishing";1;44
"FALSE";"PHP";"GSE";"text";"phishing";1;49
"FALSE";"PHP";"GSE";"text";"phishing";1;51
"FALSE";"PHP";"GSE";"text";"phishing";1;127
"FALSE";"PHP";"GSE";"text";"phishing";1;54
"TRUE";"PHP";"GSE";"text";"phishing";1;44
"FALSE";"PHP";"Apache";"text";"phishing";0;38
"TRUE";"PHP";"Apache";"text";"phishing";130;56
"FALSE";"PHP";"Apache";"text";"phishing";579;40
"TRUE";"PHP";"Apache";"text";"phishing";579;29
"FALSE";"PHP";"Apache";"text";"phishing";0;37
"FALSE";"PHP";"Apache";"text";"phishing";0;36
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;96
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;85
"FALSE";"PHP";"Apache";"text";"phishing";0;91
"FALSE";"PHP";"Apache";"text";"phishing";0;91
"FALSE";"PHP";"Apache";"text";"phishing";0;95
"FALSE";"PHP";"Apache";"text";"phishing";0;85
"FALSE";"PHP";"Apache";"text";"phishing";0;85
"FALSE";"PHP";"Apache";"text";"phishing";0;91
"FALSE";"PHP";"Apache";"text";"phishing";0;91
"FALSE";"PHP";"Apache";"text";"phishing";0;91
"FALSE";"PHP";"Apache";"text";"phishing";0;91
"FALSE";"PHP";"Apache";"text";"phishing";0;91
"FALSE";"PHP";"Apache";"text";"phishing";0;91
"FALSE";"PHP";"Apache";"text";"phishing";0;85
"FALSE";"PHP";"Apache";"text";"phishing";0;108
"FALSE";"PHP";"Apache";"text";"phishing";0;121
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;118
"FALSE";"PHP";"Apache";"text";"phishing";0;131
"FALSE";"PHP";"Apache";"text";"phishing";0;84
"FALSE";"PHP";"Apache";"text";"phishing";0;118
"TRUE";"PHP";"Apache";"text";"phishing";0;70
"FALSE";"PHP";"GSE";"text";"phishing";0;92
"FALSE";"PHP";"GSE";"text";"phishing";1;39
"FALSE";"PHP";"GSE";"text";"phishing";0;86
"FALSE";"PHP";"GSE";"text";"phishing";0;79
"FALSE";"PHP";"GSE";"text";"phishing";7453;51
"TRUE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;40
"TRUE";"PHP";"nginx";"text";"phishing";0;71
"TRUE";"PHP";"Apache";"text";"phishing";0;61
"TRUE";"PHP";"Apache";"text";"phishing";0;46
"TRUE";"PHP";"Apache";"text";"phishing";0;43
"TRUE";"Phusion Passenger (mod_rails/mod_rack) 3.0";"nginx";"text";"phishing";0;40
"TRUE";"PHP";"GSE";"text";"phishing";20058;49
"FALSE";"PHP";"nginx";"text";"phishing";163;24
"FALSE";"PHP";"nginx";"text";"phishing";0;27
"FALSE";"PHP";"nginx";"text";"phishing";163;33
"FALSE";"PHP";"nginx";"text";"phishing";0;19
"FALSE";"PHP";"nginx";"text";"phishing";0;28
"FALSE";"PHP";"nginx";"text";"phishing";0;26
"FALSE";"PHP";"nginx";"text";"phishing";0;24
"FALSE";"PHP";"nginx";"text";"phishing";0;32
"FALSE";"PHP";"nginx";"text";"phishing";0;25
"FALSE";"PHP";"nginx";"text";"phishing";0;23
"FALSE";"PHP";"nginx";"text";"phishing";0;28
"FALSE";"PHP";"nginx";"text";"phishing";0;26
"FALSE";"PHP";"nginx";"text";"phishing";0;26
"FALSE";"PHP";"nginx";"text";"phishing";0;23
"FALSE";"PHP";"nginx";"text";"phishing";0;27
"FALSE";"PHP";"nginx";"text";"phishing";0;27
"FALSE";"PHP";"nginx";"text";"phishing";0;42
"FALSE";"PHP";"nginx";"text";"phishing";0;29
"FALSE";"PHP";"nginx";"text";"phishing";0;26
"FALSE";"PHP";"nginx";"text";"phishing";0;21
"TRUE";"PHP";"nginx";"text";"phishing";0;47
"FALSE";"PHP";"Apache";"text";"phishing";0;34
"FALSE";"PHP";"Apache";"text";"phishing";0;39
"FALSE";"PHP";"Apache";"text";"phishing";0;87
"FALSE";"PHP";"Apache";"text";"phishing";0;79
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;122
"FALSE";"PHP";"Apache";"text";"phishing";0;185
"FALSE";"PHP";"Apache";"text";"phishing";0;185
"FALSE";"PHP";"Apache";"text";"phishing";0;179
"FALSE";"PHP";"Apache";"text";"phishing";0;115
"FALSE";"PHP";"Apache";"text";"phishing";0;149
"FALSE";"PHP";"Apache";"text";"phishing";0;184
"FALSE";"PHP";"Apache";"text";"phishing";0;133
"FALSE";"PHP";"Apache";"text";"phishing";0;90
"FALSE";"PHP";"Apache";"text";"phishing";0;134
"FALSE";"PHP";"Apache";"text";"phishing";0;126
"FALSE";"PHP";"Apache";"text";"phishing";0;149
"FALSE";"PHP";"Apache";"text";"phishing";0;100
"FALSE";"PHP";"Apache";"text";"phishing";0;100
"FALSE";"PHP";"Apache";"text";"phishing";0;88
"FALSE";"PHP";"Apache";"text";"phishing";0;100
"FALSE";"PHP";"Apache";"text";"phishing";0;100
"FALSE";"PHP";"Apache";"text";"phishing";0;65
"FALSE";"PHP";"Apache";"text";"phishing";0;66
"TRUE";"PHP";"Apache";"text";"phishing";0;66
"FALSE";"PHP";"nginx";"text";"phishing";0;48
"TRUE";"PHP";"nginx";"text";"phishing";0;245
"FALSE";"PHP";"nginx";"text";"phishing";0;50
"TRUE";"PHP";"nginx";"text";"phishing";0;261
"FALSE";"PHP";"Apache";"text";"phishing";1220;39
"FALSE";"PHP";"Apache";"text";"phishing";0;81
"FALSE";"PHP";"Apache";"text";"phishing";0;85
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;85
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;88
"FALSE";"PHP";"Apache";"text";"phishing";0;64
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;85
"FALSE";"PHP";"Apache";"text";"phishing";0;85
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;107
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;86
"FALSE";"PHP";"Apache";"text";"phishing";0;143
"FALSE";"PHP";"Apache";"text";"phishing";0;142
